TRX_ID,TRX_TS,PRODUCT_ID,PRODUCT_NAME,SALES
85,05/31/17 21.14,263,Cappuccino,34000
85,05/31/17 21.14,227,Kopi Tubruk,44000
85,05/31/17 21.14,268,Macchiato,26000
85,05/31/17 21.14,268,Macchiato,26000
85,05/31/17 21.14,268,Macchiato,26000
85,05/31/17 21.14,234,Nasi Putih,7000
85,05/31/17 21.14,233,Rawon,36000
85,05/31/17 21.14,234,Soto Ayam,48000
86,06/02/17 21.38,302,Fresh Orange Juice,34000
86,06/02/17 21.38,306,Mineral Water,8000
86,06/02/17 21.38,234,Nasi Putih,7000
86,06/02/17 21.38,234,Nasi Putih,7000
86,06/02/17 21.38,234,Soto Ayam,48000
86,06/02/17 21.38,234,Soto Ayam,48000
87,06/03/17 07.28,227,Kopi Tubruk,44000
87,06/03/17 07.28,234,Nasi Putih,7000
87,06/03/17 07.28,234,Soto Ayam,48000
88,06/03/17 07.41,263,Cappuccino,34000
88,06/03/17 07.41,214,Roti Bakar,22000
89,06/03/17 08.30,334,Extra Kerupuk Putih,6000
89,06/03/17 08.30,276,Kopi Tubruk,18000
89,06/03/17 08.30,306,Mineral Water,8000
89,06/03/17 08.30,306,Mineral Water,8000
89,06/03/17 08.30,231,Nasi Goreng Jawa,34000
89,06/03/17 08.30,236,Nasi Putih,7000
89,06/03/17 08.30,235,Nasi Putih,7000
89,06/03/17 08.30,235,Soto Ayam,35000
89,06/03/17 08.30,306,Mineral Water,8000
90,06/03/17 08.58,263,Cappuccino,34000
90,06/03/17 08.58,266,Latte,35000
91,06/03/17 08.22,268,Macchiato,26000
92,06/03/17 08.45,266,Latte,35000
93,06/03/17 08.47,228,Bakmi Godog Keju,30000
93,06/03/17 08.47,290,Latte,35000
93,06/03/17 08.47,296,Macchiato,30000
93,06/03/17 08.47,296,Macchiato,30000
93,06/03/17 08.47,281,Teh Tubruk,12000
94,06/03/17 08.36,232,Bakmi Goreng Jawa,38000
94,06/03/17 08.36,286,Macchiato,26000
94,06/03/17 08.36,285,Mineral Water,26000
94,06/03/17 08.36,233,Rawon,36000
94,06/03/17 08.36,293,Teh Tarik,39000
94,06/03/17 08.36,293,Teh Tarik,39000
95,06/03/17 08.41,286,Macchiato,26000
95,06/03/17 08.41,238,Nasi Putih,39000
95,06/03/17 08.41,230,Nasi Putih,7000
95,06/03/17 08.41,240,Rawon,38000
95,06/03/17 08.41,230,Soto Ayam,30000
96,06/03/17 08.44,247,Roti Bakar,30000
96,06/03/17 08.44,239,Spaghetti Bolognese,38000
96,06/03/17 08.44,293,Teh Tarik,39000
96,06/03/17 08.44,302,Fresh Orange Juice,34000
97,06/03/17 08.04,302,Fresh Orange Juice,34000
97,06/03/17 08.04,306,Mineral Water,8000
97,06/03/17 08.04,306,Mineral Water,8000
97,06/03/17 08.04,306,Mineral Water,8000
97,06/03/17 08.04,236,Nasi Putih,7000
97,06/03/17 08.04,236,Nasi Putih,7000
97,06/03/17 08.04,234,Nasi Putih,7000
97,06/03/17 08.04,233,Rawon,36000
97,06/03/17 08.04,234,Soto Ayam,48000
98,06/03/17 08.19,290,Latte,35000
98,06/03/17 08.19,292,Teh Tarik,35000
99,06/03/17 08.08,232,Bakmi Goreng Jawa,38000
99,06/03/17 08.08,334,Extra Kerupuk Putih,6000
99,06/03/17 08.08,288,Fresh Orange Juice,35000
99,06/03/17 08.08,300,Kopi Tubruk,24000
99,06/03/17 08.08,276,Kopi Tubruk,18000
99,06/03/17 08.08,290,Latte,35000
99,06/03/17 08.08,298,Macchiato,30000
99,06/03/17 08.08,296,Macchiato,30000
99,06/03/17 08.08,297,Macchiato,30000
99,06/03/17 08.08,231,Nasi Goreng Jawa,34000
99,06/03/17 08.08,230,Nasi Putih,7000
99,06/03/17 08.08,234,Nasi Putih,7000
99,06/03/17 08.08,233,Rawon,36000
99,06/03/17 08.08,230,Soto Ayam,30000
99,06/03/17 08.08,234,Soto Ayam,48000
99,06/03/17 08.08,292,Teh Tarik,35000
99,06/03/17 08.08,306,Mineral Water,8000
100,06/03/17 11.49,227,Kopi Tubruk,44000
100,06/03/17 11.49,264,Latte,34000
100,06/03/17 11.49,264,Latte,34000
100,06/03/17 11.49,233,Rawon,36000
101,06/03/17 11.00,263,Cappuccino,34000
101,06/03/17 11.00,269,Cappuccino,32000
101,06/03/17 11.00,267,Macchiato,33000
102,06/03/17 11.39,268,Macchiato,26000
102,06/03/17 11.39,267,Macchiato,33000
102,06/03/17 11.39,222,Nasi Goreng Jawa,18000
102,06/03/17 11.39,306,Mineral Water,8000
104,06/05/17 13.26,264,Latte,34000
104,06/05/17 13.26,265,Latte,35000
104,06/05/17 13.26,233,Rawon,36000
105,06/05/17 13.38,290,Latte,35000
106,06/05/17 13.50,228,Bakmi Godog Keju,30000
106,06/05/17 13.50,228,Bakmi Godog Keju,30000
106,06/05/17 13.50,263,Cappuccino,34000
106,06/05/17 13.50,267,Macchiato,33000
106,06/05/17 13.50,281,Teh Tubruk,12000
106,06/05/17 13.50,281,Teh Tubruk,12000
107,06/05/17 13.02,270,Kopi Tubruk,28000
107,06/05/17 13.02,298,Macchiato,30000
107,06/05/17 13.02,296,Macchiato,30000
107,06/05/17 13.02,306,Mineral Water,8000
107,06/05/17 13.02,259,Nasi Goreng Jawa,26000
107,06/05/17 13.02,241,Nasi Putih,48000
107,06/05/17 13.02,241,Nasi Putih,48000
107,06/05/17 13.02,258,Pisang Goreng,28000
107,06/05/17 13.02,305,Teh Tarik,18000
107,06/05/17 13.02,258,Teh Tubruk,12000
107,06/05/17 13.02,281,Teh Tubruk,12000
107,06/05/17 13.02,306,Mineral Water,8000
108,06/05/17 13.59,223,Bakmi Godog Keju,16000
108,06/05/17 13.59,252,French Fries,30000
108,06/05/17 13.59,291,Fresh Orange Juice,37000
108,06/05/17 13.59,283,Hot/Ice Lemon Tea,26000
108,06/05/17 13.59,222,Nasi Goreng Jawa,18000
108,06/05/17 13.59,249,Pisang Goreng,29000
108,06/05/17 13.59,253,Pisang Goreng,26000
108,06/05/17 13.59,254,Pisang Goreng,28000
108,06/05/17 13.59,257,Rawon,27000
108,06/05/17 13.59,216,Roti Bakar,23000
108,06/05/17 13.59,218,Roti Bakar,25000
108,06/05/17 13.59,214,Roti Bakar,22000
108,06/05/17 13.59,254,Teh Tubruk,12001
108,06/05/17 13.59,281,Teh Tubruk,12000
108,06/05/17 13.59,281,Teh Tubruk,12000
108,06/05/17 13.59,281,Teh Tubruk,12000
108,06/05/17 13.59,306,Mineral Water,8000
109,06/05/17 13.26,270,Kopi Tubruk,28000
109,06/05/17 13.26,295,Macchiato,30000
109,06/05/17 13.26,298,Macchiato,30000
109,06/05/17 13.26,298,Macchiato,30000
109,06/05/17 13.26,296,Macchiato,30000
110,06/05/17 13.18,246,Nasi Putih,7000
110,06/05/17 13.18,246,Nasi Putih,7000
110,06/05/17 13.18,235,Nasi Putih,7000
110,06/05/17 13.18,246,Soto Ayam,34000
110,06/05/17 13.18,246,Soto Ayam,34000
110,06/05/17 13.18,235,Soto Ayam,35000
111,06/05/17 13.32,260,Espresso,18000
111,06/05/17 13.32,267,Macchiato,33000
112,06/05/17 14.16,232,Bakmi Goreng Jawa,38000
112,06/05/17 14.16,237,Nasi Goreng Jawa,48000
112,06/05/17 14.16,306,Mineral Water,8000
114,06/05/17 14.26,262,Americano,29000
114,06/05/17 14.26,299,Kopi Tubruk,26000
116,06/05/17 14.09,297,Macchiato,30000
116,06/05/17 14.09,236,Nasi Putih,7000
116,06/05/17 14.09,234,Nasi Putih,7000
116,06/05/17 14.09,234,Soto Ayam,48000
119,06/05/17 14.12,302,Fresh Orange Juice,34000
119,06/05/17 14.12,304,Macchiato,18000
119,06/05/17 14.12,297,Macchiato,30000
119,06/05/17 14.12,267,Macchiato,33000
119,06/05/17 14.12,245,Rawon,58000
119,06/05/17 14.12,240,Rawon,38000
119,06/05/17 14.12,224,Roti Bakar,28000
119,06/05/17 14.12,218,Roti Bakar,25000
119,06/05/17 14.12,221,Roti Bakar,22001
119,06/05/17 14.12,244,Spaghetti Bolognese,58000
119,06/05/17 14.12,275,Teh Tubruk,12001
119,06/05/17 14.12,302,Fresh Orange Juice,34000
120,06/05/17 14.49,273,Nasi Putih,7000
120,06/05/17 14.49,273,Soto Ayam,26000
121,06/05/17 14.31,245,Rawon,58000
121,06/05/17 14.31,245,Rawon,58000
121,06/05/17 14.31,244,Spaghetti Bolognese,58000
121,06/05/17 14.31,302,Fresh Orange Juice,34000
122,06/05/17 14.24,304,Macchiato,18000
122,06/05/17 14.24,306,Mineral Water,8000
122,06/05/17 14.24,301,Nasi Putih,29000
122,06/05/17 14.24,301,Nasi Putih,29000
122,06/05/17 14.24,256,Pisang Goreng,24000
122,06/05/17 14.24,220,Roti Bakar,22000
122,06/05/17 14.24,217,Roti Bakar,22000
123,06/05/17 14.18,236,Nasi Putih,7000
123,06/05/17 14.18,239,Spaghetti Bolognese,38000
123,06/05/17 14.18,272,Teh Tarik,35000
123,06/05/17 14.18,302,Fresh Orange Juice,34000
124,06/05/17 14.13,305,Teh Tarik,18000
124,06/05/17 14.13,282,Teh Tubruk,29000
124,06/05/17 14.13,280,Teh Tubruk,29000
125,06/05/17 14.06,234,Nasi Putih,7000
125,06/05/17 14.06,234,Soto Ayam,48000
126,06/05/17 14.29,232,Bakmi Goreng Jawa,38000
126,06/05/17 14.29,260,Espresso,18000
126,06/05/17 14.29,265,Latte,35000
126,06/05/17 14.29,295,Macchiato,30000
126,06/05/17 14.29,296,Macchiato,30000
126,06/05/17 14.29,268,Macchiato,26000
126,06/05/17 14.29,234,Nasi Putih,7000
126,06/05/17 14.29,233,Rawon,36000
126,06/05/17 14.29,234,Soto Ayam,48000
127,06/05/17 14.58,223,Bakmi Godog Keju,16000
127,06/05/17 14.58,260,Espresso,18000
127,06/05/17 14.58,260,Espresso,18000
127,06/05/17 14.58,281,Teh Tubruk,12000
129,06/05/17 14.01,295,Macchiato,30000
129,06/05/17 14.01,296,Macchiato,30000
129,06/05/17 14.01,297,Macchiato,30000
129,06/05/17 14.01,275,Teh Tubruk,12002
130,06/05/17 14.34,299,Kopi Tubruk,26000
131,06/05/17 14.04,297,Macchiato,30000
132,06/05/17 14.40,252,French Fries,30000
132,06/05/17 14.40,250,Pisang Goreng,29000
132,06/05/17 14.40,254,Pisang Goreng,28000
132,06/05/17 14.40,258,Pisang Goreng,28000
132,06/05/17 14.40,224,Roti Bakar,28000
132,06/05/17 14.40,220,Roti Bakar,22000
132,06/05/17 14.40,216,Roti Bakar,23000
132,06/05/17 14.40,218,Roti Bakar,25000
132,06/05/17 14.40,254,Teh Tubruk,12002
132,06/05/17 14.40,258,Teh Tubruk,12003
132,06/05/17 14.40,281,Teh Tubruk,12000
132,06/05/17 14.40,281,Teh Tubruk,12000
133,06/05/17 14.05,239,Spaghetti Bolognese,38000
133,06/05/17 14.05,239,Spaghetti Bolognese,38000
133,06/05/17 14.05,302,Fresh Orange Juice,34000
133,06/05/17 14.05,302,Fresh Orange Juice,34000
134,06/05/17 16.26,270,Kopi Tubruk,28000
134,06/05/17 16.26,298,Macchiato,30000
134,06/05/17 16.26,235,Nasi Putih,7000
134,06/05/17 16.26,243,Rawon,36000
134,06/05/17 16.26,235,Soto Ayam,35000
135,06/05/17 16.03,287,Cappuccino,26000
135,06/05/17 16.03,265,Latte,35000
136,06/05/17 16.28,247,Roti Bakar,30000
136,06/05/17 16.28,247,Roti Bakar,30000
136,06/05/17 16.28,247,Roti Bakar,30000
136,06/05/17 16.28,247,Roti Bakar,30000
137,06/05/17 16.02,232,Bakmi Goreng Jawa,38000
137,06/05/17 16.02,294,Kopi Tubruk,30000
137,06/05/17 16.02,303,Macchiato,18000
137,06/05/17 16.02,303,Macchiato,18000
137,06/05/17 16.02,234,Nasi Putih,7000
137,06/05/17 16.02,234,Soto Ayam,48000
138,06/05/17 16.25,229,Bakmi Goreng Jawa,35000
138,06/05/17 16.25,229,Bakmi Goreng Jawa,35000
138,06/05/17 16.25,246,Nasi Putih,7000
138,06/05/17 16.25,246,Nasi Putih,7000
138,06/05/17 16.25,240,Rawon,38000
138,06/05/17 16.25,240,Rawon,38000
138,06/05/17 16.25,246,Soto Ayam,34000
138,06/05/17 16.25,246,Soto Ayam,34000
139,06/05/17 16.33,230,Nasi Putih,7000
139,06/05/17 16.33,230,Soto Ayam,30000
140,06/05/17 16.15,229,Bakmi Goreng Jawa,35000
140,06/05/17 16.15,267,Macchiato,33000
140,06/05/17 16.15,237,Nasi Goreng Jawa,48000
140,06/05/17 16.15,233,Rawon,36000
140,06/05/17 16.15,272,Teh Tarik,35000
140,06/05/17 16.15,306,Mineral Water,8000
141,06/05/17 16.19,229,Bakmi Goreng Jawa,35000
141,06/05/17 16.19,234,Nasi Putih,7000
141,06/05/17 16.19,234,Soto Ayam,48000
143,06/05/17 16.08,296,Macchiato,30000
144,06/05/17 16.37,264,Latte,34000
144,06/05/17 16.37,264,Latte,34000
144,06/05/17 16.37,272,Teh Tarik,35000
144,06/05/17 16.37,272,Teh Tarik,35000
145,06/06/17 15.38,237,Nasi Goreng Jawa,48000
145,06/06/17 15.38,306,Mineral Water,8000
146,06/06/17 15.03,262,Americano,29000
146,06/06/17 15.03,229,Bakmi Goreng Jawa,35000
146,06/06/17 15.03,265,Latte,35000
146,06/06/17 15.03,271,Latte,38000
147,06/06/17 15.53,229,Bakmi Goreng Jawa,35000
147,06/06/17 15.53,229,Bakmi Goreng Jawa,35000
147,06/06/17 15.53,230,Nasi Putih,7000
147,06/06/17 15.53,230,Nasi Putih,7000
147,06/06/17 15.53,230,Soto Ayam,30000
147,06/06/17 15.53,230,Soto Ayam,30000
149,06/06/17 15.06,334,Extra Kerupuk Putih,6000
149,06/06/17 15.06,334,Extra Kerupuk Putih,6000
149,06/06/17 15.06,276,Kopi Tubruk,18000
149,06/06/17 15.06,276,Kopi Tubruk,18000
149,06/06/17 15.06,231,Nasi Goreng Jawa,34000
149,06/06/17 15.06,231,Nasi Goreng Jawa,34000
149,06/06/17 15.06,230,Nasi Putih,7000
149,06/06/17 15.06,230,Nasi Putih,7000
149,06/06/17 15.06,230,Soto Ayam,30000
149,06/06/17 15.06,230,Soto Ayam,30000
149,06/06/17 15.06,306,Mineral Water,8000
149,06/06/17 15.06,306,Mineral Water,8000
151,06/06/17 15.35,217,Roti Bakar,22000
151,06/06/17 15.35,217,Roti Bakar,22000
152,06/06/17 15.37,229,Bakmi Goreng Jawa,35000
153,06/06/17 16.40,334,Extra Kerupuk Putih,6000
153,06/06/17 16.40,276,Kopi Tubruk,18000
153,06/06/17 16.40,231,Nasi Goreng Jawa,34000
153,06/06/17 16.40,234,Nasi Putih,7000
153,06/06/17 16.40,234,Nasi Putih,7000
153,06/06/17 16.40,234,Soto Ayam,48000
153,06/06/17 16.40,234,Soto Ayam,48000
153,06/06/17 16.40,306,Mineral Water,8000
154,06/06/17 16.53,237,Nasi Goreng Jawa,48000
154,06/06/17 16.53,237,Nasi Goreng Jawa,48000
154,06/06/17 16.53,234,Nasi Putih,7000
154,06/06/17 16.53,234,Nasi Putih,7000
154,06/06/17 16.53,234,Soto Ayam,48000
154,06/06/17 16.53,234,Soto Ayam,48000
154,06/06/17 16.53,239,Spaghetti Bolognese,38000
154,06/06/17 16.53,239,Spaghetti Bolognese,38000
154,06/06/17 16.53,306,Mineral Water,8000
154,06/06/17 16.53,306,Mineral Water,8000
154,06/06/17 16.53,302,Fresh Orange Juice,34000
154,06/06/17 16.53,302,Fresh Orange Juice,34000
155,06/06/17 16.53,235,Nasi Putih,7000
155,06/06/17 16.53,235,Nasi Putih,7000
155,06/06/17 16.53,235,Soto Ayam,35000
155,06/06/17 16.53,235,Soto Ayam,35000
156,06/06/17 16.53,235,Nasi Putih,7000
156,06/06/17 16.53,235,Nasi Putih,7000
156,06/06/17 16.53,235,Soto Ayam,35000
156,06/06/17 16.53,235,Soto Ayam,35000
157,06/06/17 16.02,237,Nasi Goreng Jawa,48000
157,06/06/17 16.02,306,Mineral Water,8000
158,06/06/17 16.15,229,Bakmi Goreng Jawa,35000
158,06/06/17 16.15,229,Bakmi Goreng Jawa,35000
159,06/06/17 17.06,237,Nasi Goreng Jawa,48000
159,06/06/17 17.06,237,Nasi Goreng Jawa,48000
159,06/06/17 17.06,236,Nasi Putih,7000
159,06/06/17 17.06,236,Nasi Putih,7000
159,06/06/17 17.06,234,Nasi Putih,7000
159,06/06/17 17.06,234,Nasi Putih,7000
159,06/06/17 17.06,234,Soto Ayam,48000
159,06/06/17 17.06,234,Soto Ayam,48000
159,06/06/17 17.06,306,Mineral Water,8000
159,06/06/17 17.06,306,Mineral Water,8000
161,06/06/17 17.11,229,Bakmi Goreng Jawa,35000
161,06/06/17 17.11,229,Bakmi Goreng Jawa,35000
161,06/06/17 17.11,334,Extra Kerupuk Putih,6000
161,06/06/17 17.11,334,Extra Kerupuk Putih,6000
161,06/06/17 17.11,276,Kopi Tubruk,18000
161,06/06/17 17.11,276,Kopi Tubruk,18000
161,06/06/17 17.11,231,Nasi Goreng Jawa,34000
161,06/06/17 17.11,231,Nasi Goreng Jawa,34000
161,06/06/17 17.11,306,Mineral Water,8000
161,06/06/17 17.11,306,Mineral Water,8000
163,06/06/17 17.53,232,Bakmi Goreng Jawa,38000
163,06/06/17 17.53,232,Bakmi Goreng Jawa,38000
165,06/06/17 17.24,263,Cappuccino,34000
165,06/06/17 17.24,268,Macchiato,26000
165,06/06/17 17.24,272,Teh Tarik,35000
166,06/06/17 17.32,278,Kopi Tubruk,24000
166,06/06/17 17.32,276,Kopi Tubruk,18000
166,06/06/17 17.32,268,Macchiato,26000
167,06/06/17 17.59,299,Kopi Tubruk,26000
167,06/06/17 17.59,300,Kopi Tubruk,24000
167,06/06/17 17.59,301,Nasi Putih,29000
167,06/06/17 17.59,305,Teh Tarik,18000
168,06/06/17 17.15,301,Nasi Putih,29000
168,06/06/17 17.15,305,Teh Tarik,18000
168,06/06/17 17.15,305,Teh Tarik,18000
168,06/06/17 17.15,293,Teh Tarik,39000
169,06/06/17 17.20,229,Bakmi Goreng Jawa,35000
169,06/06/17 17.20,234,Nasi Putih,7000
169,06/06/17 17.20,234,Soto Ayam,48000
170,06/06/17 17.24,228,Bakmi Godog Keju,30000
170,06/06/17 17.24,227,Kopi Tubruk,44000
170,06/06/17 17.24,236,Nasi Putih,7000
170,06/06/17 17.24,281,Teh Tubruk,12000
171,06/06/17 17.35,263,Cappuccino,34000
171,06/06/17 17.35,268,Macchiato,26000
171,06/06/17 17.35,272,Teh Tarik,35000
172,06/06/17 17.41,266,Latte,35000
172,06/06/17 17.41,271,Latte,38000
172,06/06/17 17.41,272,Teh Tarik,35000
173,06/06/17 17.48,334,Extra Kerupuk Putih,6000
173,06/06/17 17.48,276,Kopi Tubruk,18000
173,06/06/17 17.48,231,Nasi Goreng Jawa,34000
173,06/06/17 17.48,234,Nasi Putih,7000
173,06/06/17 17.48,234,Soto Ayam,48000
173,06/06/17 17.48,306,Mineral Water,8000
174,06/06/17 17.50,228,Bakmi Godog Keju,30000
174,06/06/17 17.50,229,Bakmi Goreng Jawa,35000
174,06/06/17 17.50,237,Nasi Goreng Jawa,48000
174,06/06/17 17.50,281,Teh Tubruk,12000
174,06/06/17 17.50,306,Mineral Water,8000
175,06/06/17 17.47,267,Macchiato,33000
175,06/06/17 17.47,234,Nasi Putih,7000
175,06/06/17 17.47,234,Soto Ayam,48000
175,06/06/17 17.47,272,Teh Tarik,35000
176,06/06/17 18.44,263,Cappuccino,34000
176,06/06/17 18.44,334,Extra Kerupuk Putih,6000
176,06/06/17 18.44,276,Kopi Tubruk,18000
176,06/06/17 18.44,231,Nasi Goreng Jawa,34000
176,06/06/17 18.44,250,Pisang Goreng,29000
176,06/06/17 18.44,217,Roti Bakar,22000
176,06/06/17 18.44,306,Mineral Water,8000
177,06/06/17 18.36,229,Bakmi Goreng Jawa,35000
177,06/06/17 18.36,235,Nasi Putih,7000
177,06/06/17 18.36,254,Pisang Goreng,28000
177,06/06/17 18.36,258,Pisang Goreng,28000
177,06/06/17 18.36,257,Rawon,27000
177,06/06/17 18.36,235,Soto Ayam,35000
177,06/06/17 18.36,244,Spaghetti Bolognese,58000
177,06/06/17 18.36,254,Teh Tubruk,12004
177,06/06/17 18.36,258,Teh Tubruk,12005
177,06/06/17 18.36,281,Teh Tubruk,12000
177,06/06/17 18.36,281,Teh Tubruk,12000
177,06/06/17 18.36,302,Fresh Orange Juice,34000
178,06/06/17 22.59,229,Bakmi Goreng Jawa,35000
178,06/06/17 22.59,234,Nasi Putih,7000
178,06/06/17 22.59,234,Soto Ayam,48000
179,06/06/17 22.04,237,Nasi Goreng Jawa,48000
179,06/06/17 22.04,230,Nasi Putih,7000
179,06/06/17 22.04,235,Nasi Putih,7000
179,06/06/17 22.04,230,Soto Ayam,30000
179,06/06/17 22.04,235,Soto Ayam,35000
179,06/06/17 22.04,306,Mineral Water,8000
180,06/06/17 22.22,263,Cappuccino,34000
180,06/06/17 22.22,268,Macchiato,26000
181,06/06/17 22.59,222,Nasi Goreng Jawa,18000
181,06/06/17 22.59,225,Rawon,30000
181,06/06/17 22.59,306,Mineral Water,8000
182,06/06/17 22.47,334,Extra Kerupuk Putih,6000
182,06/06/17 22.47,276,Kopi Tubruk,18000
182,06/06/17 22.47,231,Nasi Goreng Jawa,34000
182,06/06/17 22.47,306,Mineral Water,8000
183,06/06/17 22.51,270,Kopi Tubruk,28000
183,06/06/17 22.51,296,Macchiato,30000
183,06/06/17 22.51,215,Roti Bakar,22000
184,06/06/17 22.04,222,Nasi Goreng Jawa,18000
184,06/06/17 22.04,249,Pisang Goreng,29000
184,06/06/17 22.04,217,Roti Bakar,22000
184,06/06/17 22.04,306,Mineral Water,8000
185,06/06/17 22.19,225,Rawon,30000
186,06/06/17 22.50,236,Nasi Putih,7000
186,06/06/17 22.50,239,Spaghetti Bolognese,38000
186,06/06/17 22.50,302,Fresh Orange Juice,34000
187,06/06/17 22.27,229,Bakmi Goreng Jawa,35000
187,06/06/17 22.27,246,Nasi Putih,7000
187,06/06/17 22.27,246,Soto Ayam,34000
188,06/06/17 22.42,247,Roti Bakar,30000
189,06/06/17 22.33,245,Rawon,58000
189,06/06/17 22.33,244,Spaghetti Bolognese,58000
189,06/06/17 22.33,302,Fresh Orange Juice,34000
190,06/06/17 22.53,235,Nasi Putih,7000
190,06/06/17 22.53,240,Rawon,38000
190,06/06/17 22.53,235,Soto Ayam,35000
190,06/06/17 22.53,239,Spaghetti Bolognese,38000
190,06/06/17 22.53,239,Spaghetti Bolognese,38000
190,06/06/17 22.53,302,Fresh Orange Juice,34000
190,06/06/17 22.53,302,Fresh Orange Juice,34000
191,06/06/17 23.23,265,Latte,35000
191,06/06/17 23.23,272,Teh Tarik,35000
191,06/06/17 23.23,282,Teh Tubruk,29000
192,06/06/17 23.39,269,Cappuccino,32000
192,06/06/17 23.39,278,Kopi Tubruk,24000
192,06/06/17 23.39,277,Macchiato ,20000
193,06/06/17 23.21,274,Kopi Tubruk,37000
193,06/06/17 23.21,286,Macchiato,26000
193,06/06/17 23.21,284,Teh Tarik,18000
194,06/06/17 23.43,232,Bakmi Goreng Jawa,38000
194,06/06/17 23.43,234,Nasi Putih,7000
194,06/06/17 23.43,234,Soto Ayam,48000
196,06/07/17 11.09,236,Nasi Putih,7000
196,06/07/17 11.09,233,Rawon,36000
197,06/07/17 11.27,237,Nasi Goreng Jawa,48000
197,06/07/17 11.27,235,Nasi Putih,7000
197,06/07/17 11.27,235,Soto Ayam,35000
197,06/07/17 11.27,239,Spaghetti Bolognese,38000
197,06/07/17 11.27,306,Mineral Water,8000
197,06/07/17 11.27,302,Fresh Orange Juice,34000
198,06/07/17 11.45,266,Latte,35000
198,06/07/17 11.45,268,Macchiato,26000
199,06/07/17 11.04,229,Bakmi Goreng Jawa,35000
199,06/07/17 11.04,334,Extra Kerupuk Putih,6000
199,06/07/17 11.04,276,Kopi Tubruk,18000
199,06/07/17 11.04,231,Nasi Goreng Jawa,34000
199,06/07/17 11.04,306,Mineral Water,8000
200,06/07/17 11.56,269,Cappuccino,32000
200,06/07/17 11.56,267,Macchiato,33000
200,06/07/17 11.56,272,Teh Tarik,35000
201,06/07/17 11.36,229,Bakmi Goreng Jawa,35000
201,06/07/17 11.36,239,Spaghetti Bolognese,38000
201,06/07/17 11.36,302,Fresh Orange Juice,34000
202,06/07/17 11.37,238,Nasi Putih,39000
202,06/07/17 11.37,235,Nasi Putih,7000
202,06/07/17 11.37,235,Soto Ayam,35000
203,06/07/17 11.16,245,Rawon,58000
204,06/07/17 11.50,236,Nasi Putih,7000
204,06/07/17 11.50,239,Spaghetti Bolognese,38000
204,06/07/17 11.50,302,Fresh Orange Juice,34000
205,06/07/17 11.05,221,Roti Bakar,22002
206,06/07/17 11.12,224,Roti Bakar,28000
206,06/07/17 11.12,248,Pisang Goreng,26000
207,06/07/17 11.05,241,Nasi Putih,48000
207,06/07/17 11.05,244,Spaghetti Bolognese,58000
207,06/07/17 11.05,302,Fresh Orange Juice,34000
208,06/07/17 11.19,265,Latte,35000
208,06/07/17 11.19,267,Macchiato,33000
209,06/07/17 11.26,286,Macchiato,26000
209,06/07/17 11.26,285,Mineral Water,26000
210,06/07/17 11.49,302,Fresh Orange Juice,34000
210,06/07/17 11.49,303,Macchiato,18000
211,06/07/17 11.53,294,Kopi Tubruk,30000
211,06/07/17 11.53,299,Kopi Tubruk,26000
212,06/07/17 11.49,303,Macchiato,18000
212,06/07/17 11.49,305,Teh Tarik,18000
213,06/07/17 11.57,290,Latte,35000
213,06/07/17 11.57,304,Macchiato,18000
214,06/07/17 11.07,290,Latte,35000
214,06/07/17 11.07,303,Macchiato,18000
216,06/07/17 13.40,234,Nasi Putih,7000
216,06/07/17 13.40,233,Rawon,36000
216,06/07/17 13.40,234,Soto Ayam,48000
217,06/07/17 13.53,232,Bakmi Goreng Jawa,38000
217,06/07/17 13.53,238,Nasi Putih,39000
218,06/07/17 13.10,245,Rawon,58000
218,06/07/17 13.10,243,Rawon,36000
219,06/07/17 13.06,247,Roti Bakar,30000
220,06/07/17 13.28,238,Nasi Putih,39000
220,06/07/17 13.28,240,Rawon,38000
221,06/07/17 13.07,263,Cappuccino,34000
221,06/07/17 13.07,268,Macchiato,26000
222,06/07/17 13.11,236,Nasi Putih,7000
222,06/07/17 13.11,233,Rawon,36000
223,06/07/17 13.12,235,Nasi Putih,7000
223,06/07/17 13.12,235,Soto Ayam,35000
224,06/07/17 13.11,232,Bakmi Goreng Jawa,38000
224,06/07/17 13.11,237,Nasi Goreng Jawa,48000
224,06/07/17 13.11,306,Mineral Water,8000
225,06/07/17 13.06,227,Kopi Tubruk,44000
225,06/07/17 13.06,234,Nasi Putih,7000
225,06/07/17 13.06,234,Soto Ayam,48000
226,06/07/17 13.24,229,Bakmi Goreng Jawa,35000
226,06/07/17 13.24,334,Extra Kerupuk Putih,6000
226,06/07/17 13.24,276,Kopi Tubruk,18000
226,06/07/17 13.24,231,Nasi Goreng Jawa,34000
226,06/07/17 13.24,306,Mineral Water,8000
227,06/07/17 13.55,232,Bakmi Goreng Jawa,38000
227,06/07/17 13.55,334,Extra Kerupuk Putih,6000
227,06/07/17 13.55,276,Kopi Tubruk,18000
227,06/07/17 13.55,231,Nasi Goreng Jawa,34000
227,06/07/17 13.55,306,Mineral Water,8000
228,06/07/17 13.44,229,Bakmi Goreng Jawa,35000
228,06/07/17 13.44,237,Nasi Goreng Jawa,48000
228,06/07/17 13.44,306,Mineral Water,8000
229,06/07/17 13.52,230,Nasi Putih,7000
229,06/07/17 13.52,230,Soto Ayam,30000
230,06/07/17 13.05,236,Nasi Putih,7000
